DrugBank ID	Name	isCommon
DB15000	DIANNEXIN	False
DB15002	ALN-AT3SC	False
DB15004	MS1819-SD	False
DB15005	Exon 53 specific antisense morpholino oligonucleotide	False
DB15006	CASCADE	False
DB15015	CD40 ligand	False
DB15025	IODINE (124I) GIRENTUXIMAB	False
DB15027	PF-03893787	False
DB15031	ACT-541468	False
DB15037	POLY-L-LACTIC ACID	False
DB15041	18F-FSPG	False
DB15044	tafasitamab-cxix	False
DB15045	OMP-54F28	False
DB15049	Trichlorosucrose	False
DB15053	225Ac-HuM195	False
DB15053	225Ac-lintuzumab	False
DB15053	Actinium (225ac) lintuzumab satetraxetan	False
DB15053	Actinium AC 225 lintuzumab	False
DB15053	Actinium AC-225 lintuzumab	False
DB15053	Actinium-225-labeled humanized anti-cd33 monoclonal antibody HUM195	False
DB15053	HUM-195 AC-225	False
DB15053	Lintuzumab actinium Ac-225	False
DB15056	CAPTURE	False
DB15057	ACELARIN	False
DB15057	Fosgemcitabine palabenamide, p(rs)-	False
DB15059	ACT-132577	False
DB15073	aldehydo-D-ribose	False
DB15073	D-ribo-2,3,4,5-tetrahydroxyvaleraldehyde	False
DB15073	D-Ribose	False
DB15074	ADV-TK	False
DB15075	4-DEMETHYLCHOLESTERYLOXYCARBONYLPENCLOMEDINE	False
DB15075	DM-CHOC-PEN	False
DB15077	JNJ-64565111	False
DB15081	ANTIGEN LB39-AA	False
DB15081	ANTIGEN SK29-AA	False
DB15081	MART1	False
DB15083	PF-06252616	False
DB15085	BAY1142524	False
DB15086	OCTYL-2-CYANOACRYLATE	False
DB15087	Allulose	False
DB15087	DL-Psicose	False
DB15087	Erythrohexulose	False
DB15087	Pseudofructose	False
DB15090	AMG 157	False
DB15090	AMG-157	False
DB15090	MEDI9929	False
DB15093	Somapacitan (genetical recombination)	False
DB15093	somapacitan-beco	False
DB15102	INCB054828	False
DB15106	SULFATINIB	False
DB15108	14C-TIPRANAVIR	False
DB15111	11C-ACETATE	False
DB15112	NNC126-0083	False
DB15113	PF-05082566	False
DB15127	Dihydrogen	False
DB15127	Molecular hydrogen	False
DB15127	Protium	False
DB15129	URICASE-PEG 20	False
DB15131	Intron-A	False
DB15134	18F-FAZA	False
DB15135	PF-04360365	False
DB15139	SOLUBLE EPOXIDE HYDROLASE	False
DB15155	MOAB VX15/2503	False
DB15155	VX15/2503	False
DB15161	(N-methyl-(11C))2-(4'-methylaminophenyl)-6-hydroxybenzothiazole	False
DB15161	2-(4'-(methylamino)phenyl)-6-hydroxybenzothiazole	False
DB15161	C-11 PiB	False
DB15163	ACT-246475	False
DB15176	MEMP1972A	False
DB15182	ALPHA-LACTALBUMIN	False
DB15188	Livolétide	False
DB15188	Livoletidum	False
DB15195	JNJ-54452840	False
DB15198	D-methadone	False
DB15199	Ciraparantagum	False
DB15202	18F-FLUOROACETATE	False
DB15205	CP-424,391	False
DB15213	25-DESACETYL RIFAPENTINE	False
DB15217	GLUCOSE-DEPENDENT INSULINOTROPIC POLYPEPTIDE	False
DB15229	CNV2197944	False
DB15230	DIMENSION	False
DB15234	MTAU9937A	False
DB15235	DP4CYCH4MT	False
DB15236	L-FUCOSE	False
DB15243	HPPH	False
DB15244	I-131-CLR1404	False
DB15256	CK-2127107	False
DB15258	HMED-IdeS	False
DB15258	IdeS	False
DB15258	IdeS recombinant	False
DB15261	INSPIRE	False
DB15263	THYROTROPHIN	False
DB15271	crizanlizumab-tmca	False
DB15274	Bordetella pertussis	False
DB15277	MHAA4549A	False
DB15278	PF-05280602	False
DB15282	18F-FFNP	False
DB15286	INCB001158	False
DB15289	Perilla alcohol	False
DB15301	STAPHYLOCOCCAL PROTEIN A	False
DB15302	SGN-2FF	False
DB15304	Carrageenan-iota	False
DB15305	Risdiplamum	False
DB15306	Agonistic anti-OX40 monoclonal antibody MEDI6469	False
DB15307	JNJ-54861911	False
DB15313	Farbefusp	False
DB15316	PRIMUS	False
DB15317	(+)-Posiphen	False
DB15324	11C-ORM-13070	False
DB15328	Ubrogépant	False
DB15328	Ubrogepantum	False
DB15339	COSMOS	False
DB15341	NALBUPHINE SEBACATE	False
DB15344	beta-Hydroxy-methylbutyrate	False
DB15347	BMS-986195	False
DB15349	DMUC5754A	False
DB15350	D-Inositol	False
DB15351	bis-1-(8-(1-hydroxyethyl)deuteroporphyrin-3-yl)ethyl ether	False
DB15351	DHP ether	False
DB15354	evinacumab-dgnb	False
DB15360	11C-CARFENTANIL	False
DB15361	THALLIUM-201	False
DB15365	BMS-986036	False
DB15368	90Y-HPAM4	False
DB15372	PROMITIL	False
DB15376	BMS-986168	False
DB15379	2-HYDROXYPROPYL-BETA-CYCLODEXTRIN	False
DB15380	18F-GE-180	False
DB15388	MONOCLONAL ANTIBODY 3F8	False
DB15394	D-gamma-Tocopherol	False
DB15400	DNIB0600A	False
DB15404	BOVINE HEPARIN	False
DB15405	18F-FET	False
DB15409	SGN-LIV1A	False
DB15410	(-)-(S)-Propafenone	False
DB15410	(-)-Propafenone	False
DB15414	DONAFENIB	False
DB15420	Human coagulation factor XI	False
DB15421	JNJ-63723283	False
DB15424	18F-TPP	False
DB15428	MNRP1685A	False
DB15431	MSC2363318A	False
DB15432	DCDT2980S	False
DB15436	4-methylsulfinylbutyl glucosinolate	False
DB15436	Glucorafanin	False
DB15436	Sulforaphane glucosinolate	False
DB15438	NEUBLASTIN	False
DB15440	GSK3117391	False
DB15441	BMS-931699	False
DB15443	EMD 273063	False
DB15443	HU14.18-IL2	False
DB15445	IODOHIPPURATE	False
DB15452	TECHNETIUM TC 99M EPRATUZUMAB	False
DB15456	Vériciguat	False
DB15456	Vericiguatum	False
DB15457	SNUBH-NM-333(18F)	False
DB15458	L-NORLEUCINE	False
DB15461	PLAGUE VACCINE	False
DB15464	3,8-Dihydroxyurolithin	False
DB15464	3,8-Hydroxydibenzo-alpha-pyrone	False
DB15467	2-Ethoxyethyl-p-methoxycinnamate	False
DB15467	Cinoxato	False
DB15467	Cinoxatum	False
DB15470	CC49 monoclonal antibody	False
DB15470	Monoclonal antibody CC49	False
DB15475	Haemagglutinin-strain A (H3N2)	False
DB15476	Haemagglutinin-strain A (H1N1)	False
DB15477	Aloin	False
DB15477	Aloin, Cape	False
DB15477	Aloin, curaco	False
DB15478	Aromatic cascara fluidextract	False
DB15478	Aromatic cascara sagrada fluid extract	False
DB15478	Bearberry bark	False
DB15478	Carscara bitterless extract	False
DB15478	Cascara bitterless bark extract	False
DB15478	Cascara buckthorn bark	False
DB15478	Cascara fluidextract, aromatic	False
DB15478	Cascara sagrada	False
DB15478	Cascara sagrada bark	False
DB15478	Cascara sagrada extract	False
DB15478	Cascara sagrada fluidextract	False
DB15478	Chittambark	False
DB15478	Chittem bark	False
DB15478	Frangula purshiana bark extract	False
DB15478	Pursh's buckthorn bark	False
DB15478	Rhamni purshianae cortex	False
DB15478	Rhamnus purshiana	False
DB15478	Rhamnus purshiana bark	False
DB15478	Rhamnus purshiana bark dry extract	False
DB15478	Rhamnus purshiana bark extract	False
DB15478	Rhamnus purshiana stem bark	False
DB15478	Sacred bark	False
DB15479	Zirconium chlorohydrate	False
DB15479	Zirconium hydroxychloride	False
DB15479	Zirconyl hydroxychloride	False
DB15480	Resorcinol acetate	False
DB15481	Oils, fish-liver	False
DB15483	Modified Vaccinia Virus (Ankara-Bavarian Nordic)	False
DB15483	MVA	False
DB15483	MVA-BN	False
DB15483	Vaccinia strain modified ankara	False
DB15489	Mexazolamum	False
DB15491	Oxazolamum	False
DB15491	Oxazolazepam	False
DB15492	Eticloprida	False
DB15492	Eticlopridum	False
DB15494	Edotreotide Gallium Ga-68	False
DB15494	Gallium (68Ga) edotreotide	False
DB15494	Gallium edotreotide Ga-68	False
DB15494	Gallium Ga 68-dotatoc	False
DB15494	Gallium Ga 68-edotreotide	False
DB15494	Gallium Ga-68 edotreotide	False
DB15496	RocB	False
DB15499	4-(cyclopropylamino)-2-((4-(4-(ethanesulfonyl)piperazin-1-yl)phenyl)amino)pyrimidine-5-carboxamide	False
DB15499	5-pyrimidinecarboxamide, 4-(cyclopropylamino)-2-((4-(4-(ethylsulfonyl)-1-piperazinyl)phenyl)amino)-	False
DB15502	Baccharis sarothroides a.gray	False
DB15502	Broom baccharis whole	False
DB15502	Desert broom whole	False
DB15502	Desertbroom whole	False
DB15503	AE-amaranth, green, pollen	False
DB15503	AE-pigweed, green, pollen	False
DB15503	Amaranthus chlorostachys pollen	False
DB15503	Amaranthus hybridus pollen extract	False
DB15503	Amaranthus incurvatus pollen	False
DB15503	Amaranthus patulus pollen	False
DB15503	Green amaranth pollen	False
DB15503	Green pigweed pollen	False
DB15503	Slim amaranth pollen	False
DB15503	Smooth amaranth pollen	False
DB15503	Smooth pigweed pollen	False
DB15504	Acacia affinis pollen	False
DB15504	Acacia decurrens var. dealbata pollen	False
DB15504	Acacia derwentii pollen	False
DB15504	Acacia puberula pollen	False
DB15504	AE-acacia, dealbata, pollen	False
DB15504	Mimosa pollen	False
DB15504	Racosperma dealbatum pollen	False
DB15504	Silver wattle pollen	False
DB15509	Alnus autumnalis pollen	False
DB15509	Alnus latifolia pollen	False
DB15509	Alnus macrophylla pollen	False
DB15509	Alnus noveboracensis pollen	False
DB15509	Alnus oblongata pollen	False
DB15510	Neltuma velutina seed	False
DB15510	Velvet mesquite seed	False
DB15511	AE-fusarium moniliforme	False
DB15511	Alysidium verticillioides	False
DB15511	Fusarium fujikuroi	False
DB15511	Fusarium moniliforme	False
DB15511	Fusarium verticillioides	False
DB15511	Gibberella fujikuroi whole	False
DB15511	Gibberella moniliformis	False
DB15511	Lisea fujikuroi	False
DB15511	Molds, rusts and smuts, fusarium moniliforme	False
DB15511	Oospora verticillioides	False
DB15512	Calyptromyces circinelloides	False
DB15512	Circinomucor circinelloides	False
DB15512	Molds, rusts and smuts, mucor circinelloides f. circinelloides	False
DB15512	Mucor alternans	False
DB15512	Mucor ambiguus	False
DB15512	Mucor circinelloides f. circinelloides whole	False
DB15512	Mucor circinelloides forma circinelloides	False
DB15512	Mucor circinelloides var. mandshuricus	False
DB15512	Mucor dubius	False
DB15512	Mucor griseoroseus	False
DB15512	Mucor javanicus	False
DB15512	Mucor mandshuricus	False
DB15512	Mucor prainii	False
DB15512	Mucor ramificus	False
DB15512	Rhizomucor circinelloides f. circinelloides	False
DB15525	Molds, rusts and smuts, mucor circinelloides f. lusitanicus	False
DB15525	Mucor circinelloides f. lusitanicus whole	False
DB15525	Mucor circinelloides forma lusitanicus	False
DB15525	Mucor griseolilacinus	False
DB15525	Mucor jauchae	False
DB15525	Mucor lusitanicus	False
DB15525	Mucor racemosus var. lusitanicus	False
DB15525	Mucor zeicolus	False
DB15525	Rhizomucor circinelloides f. lusitanicus	False
DB15526	AE-aspergillus amsterdami	False
DB15526	Aspergillus amstelodami	False
DB15526	Aspergillus vitis	False
DB15526	Eurotium amstelodami whole	False
DB15526	Eurotium vitis	False
DB15526	Molds, rusts and smuts, aspergillus amsterdami	False
DB15527	42-O-(2-ethoxyethyl) rapamycin	False
DB15527	Biolimus A9	False
DB15528	onasemnogene abeparvovec-xioi	False
DB15529	AE-daisy, ox-eye, pollen	False
DB15529	Chrysanthemum leucanthemum pollen	False
DB15529	Leucanthemum leucanthemum pollen	False
DB15529	Ox-eye daisy pollen	False
DB15529	Oxeye daisy pollen	False
DB15531	Sericin	False
DB15531	Sericin (from silkworm)	False
DB15531	Sericin (silkworm)	False
DB15531	Silk sericins	False
DB15532	Asiaticoside A	False
DB15532	Redermic	False
DB15533	Anhydrous gypsum	False
DB15533	Calcium sulfate, anhydrous	False
DB15533	Calcium sulphate	False
DB15534	O-Demethylcolchicine	False
DB15534	O10-Demethylcolchicine	False
DB15535	Copper monochloride	False
DB15535	Copper(1+) chloride	False
DB15535	Dicopper dichloride	False
DB15536	Ferric chloride, anhydrous	False
DB15536	Iron (III) chloride	False
DB15536	Iron chloride	False
DB15536	Iron perchloride	False
DB15537	Eucalyptus	False
DB15537	Eucalyptus globulus resin	False
DB15537	Eucalyptus kino	False
DB15537	Kino australiensis	False
DB15537	Kino, eucalyptus	False
DB15537	Red gum	False
DB15537	Resins, eucalyptus	False
DB15538	Placopecten magellanicus flesh	False
DB15538	Placopecten magellanicus muscle	False
DB15538	Scallop (placopecten magellanicus)	False
DB15538	Sea scallop flesh	False
DB15539	Farfantepenaeus aztecus flesh	False
DB15539	Farfantepenaeus aztecus muscle	False
DB15539	Penaeus aztecus flesh	False
DB15539	Penaeus brasiliensis aztecus flesh	False
DB15539	Red shrimp	False
DB15539	Redtail shrimp	False
DB15539	Shrimp (farfantepenaeus aztecus)	False
DB15540	Baja california rainbow trout	False
DB15540	Coast angel trout	False
DB15540	Coast rainbow trout	False
DB15540	Fario gairdneri flesh	False
DB15540	Kamchatka steelhead	False
DB15540	Kamchatka trout	False
DB15540	Kamloops trout	False
DB15540	Oncorhynchus mykiss flesh	False
DB15540	Oncorhynchus mykiss muscle	False
DB15540	Rainbow trout flesh	False
DB15540	Salmo gairdneri flesh	False
DB15540	Salmo gairdnerii flesh	False
DB15540	Salmo gilberti flesh	False
DB15540	Salmo iridea flesh	False
DB15540	Salmo irideus flesh	False
DB15540	Salmo kamloops flesh	False
DB15540	Salmo masoni flesh	False
DB15540	Salmo mykiss flesh	False
DB15540	Salmo nelsoni flesh	False
DB15540	Salmo penshinensis flesh	False
DB15540	Salmo purpuratus flesh	False
DB15540	Salmo truncatus flesh	False
DB15540	Steelhead	False
DB15540	Steelhead trout	False
DB15540	Trout, rainbow	False
DB15540	Trutta iridea flesh	False
DB15541	Allison tuna	False
DB15541	Allison's tuna	False
DB15541	Atlantic yellowfin tuna	False
DB15541	Autumn albacore	False
DB15541	Germo albacares flesh	False
DB15541	Germo albacora flesh	False
DB15541	Germo allisoni flesh	False
DB15541	Germo argentivittatus flesh	False
DB15541	Germo itosibi flesh	False
DB15541	Germo macropterus flesh	False
DB15541	Kishincella zacalles flesh	False
DB15541	Kishinoella zacalles flesh	False
DB15541	Long fin tunny	False
DB15541	Neothunnus albacares flesh	False
DB15541	Neothunnus albacora flesh	False
DB15541	Neothunnus allisoni flesh	False
DB15541	Neothunnus argentivittatus flesh	False
DB15541	Neothunnus brevipinna flesh	False
DB15541	Neothunnus catalinae flesh	False
DB15541	Neothunnus itosibi flesh	False
DB15541	Neothunnus macropterus flesh	False
DB15541	Orcynus albacora flesh	False
DB15541	Orcynus macropterus flesh	False
DB15541	Orcynus subulatus flesh	False
DB15541	Pacific long-tailed tuna	False
DB15541	Scomber albacares flesh	False
DB15541	Scomber albacorus flesh	False
DB15541	Scomber sloanei flesh	False
DB15541	Semathunnus guildi flesh	False
DB15541	Semathunnus itosibi flesh	False
DB15541	Thunnus albacares flesh	False
DB15541	Thunnus albacares muscle	False
DB15541	Thunnus albacarres flesh	False
DB15541	Thunnus albacora flesh	False
DB15541	Thunnus albacores flesh	False
DB15541	Thunnus allisoni flesh	False
DB15541	Thunnus argentivittatus flesh	False
DB15541	Thunnus catalinae flesh	False
DB15541	Thunnus itosibi flesh	False
DB15541	Thunnus macropterus flesh	False
DB15541	Thunnus zacalles flesh	False
DB15541	Thunus albacares flesh	False
DB15541	Thynnus albacora flesh	False
DB15541	Thynnus argentivittatus flesh	False
DB15541	Thynnus macropterus flesh	False
DB15541	Tuna (thunnus albacares)	False
DB15541	Yellow-fin tuna fish	False
DB15541	Yellowfin tuna flesh	False
DB15541	Yellowfin tunny	False
DB15541	Yellowfinned albacore	False
DB15542	AE-mackeral	False
DB15542	Atlantic mackerel flesh	False
DB15542	Fish, mackerel, atlantic, raw	False
DB15542	Mackerel (scomber scombrus)	False
DB15542	Mackerel allergenic extract	False
DB15542	Mackerel,atlantic,raw	False
DB15542	Scomber glauciscus flesh	False
DB15542	Scomber scomber flesh	False
DB15542	Scomber scombrus flesh	False
DB15542	Scomber scombrus muscle	False
DB15542	Scomber scriptus flesh	False
DB15542	Scomber vernalis flesh	False
DB15542	Scomber vulgaris flesh	False
DB15543	Longjaw rockfish	False
DB15543	Ocean perch (sebastes alutus)	False
DB15543	Pacific ocean perch flesh	False
DB15543	Sebastes alutus flesh	False
DB15543	Sebastes alutus muscle	False
DB15543	Sebastichthys alutus flesh	False
DB15543	Sebastodes alutus flesh	False
DB15544	Mace fruit	False
DB15544	Myristica aromatica fruit	False
DB15544	Myristica moschata fruit	False
DB15544	Myristica officinalis fruit	False
DB15544	Nutmeg fruit	False
DB15545	Garden pea whole	False
DB15545	Lathyrus oleraceus whole	False
DB15545	Pisum abyssinicum whole	False
DB15545	Pisum album whole	False
DB15545	Pisum arvense whole	False
DB15545	Pisum biflorum whole	False
DB15545	Pisum elatius whole	False
DB15545	Pisum leptolobum whole	False
DB15545	Pisum quadratum whole	False
DB15545	Pisum ramulare whole	False
DB15545	Pisum saccharatum whole	False
DB15545	Pisum sativum l.	False
DB15545	Pisum thebaicum whole	False
DB15545	Pisum umbellatum whole	False
DB15545	Pisum vulgare whole	False
DB15546	Bos taurus milk, fat removed	False
DB15546	Cow milk defatted	False
DB15546	Cow milk, fat removed	False
DB15546	Cow milk, skim	False
DB15546	Cow's milk, fat removed	False
DB15546	Lac defloratum	False
DB15546	Milk powder	False
DB15546	Milk solids	False
DB15546	Milk, pasteurized, defatted	False
DB15546	Milk,concentrated sweet skim	False
DB15546	Milk,nonfat	False
DB15546	Milk,nonfat dry	False
DB15546	Milk,processed nonfat dry	False
DB15546	Nonfat dry milk	False
DB15546	Nonfat milk	False
DB15546	Skim milk, cow	False
DB15547	Black sea bass flesh	False
DB15547	Blackfish	False
DB15547	Centropristis melana flesh	False
DB15547	Centropristis melanus flesh	False
DB15547	Centropristis striata flesh	False
DB15547	Centropristis striata muscle	False
DB15547	Labrus striatus flesh	False
DB15547	Sea bass (centropristis striata)	False
DB15548	Catfish (ictalurus punctatus)	False
DB15548	Catfish,channel,farmed,raw	False
DB15548	Catfish,channel,wild,raw	False
DB15548	Channel catfish flesh	False
DB15548	Fish, catfish, channel, farmed, raw	False
DB15548	Fish, catfish, channel, wild, raw	False
DB15548	Graceful catfish	False
DB15548	Graceful catfish flesh	False
DB15548	Ictalurus punctatus flesh	False
DB15548	Ictalurus punctatus muscle	False
DB15548	Lake catfish	False
DB15548	Silurus punctatus flesh	False
DB15548	Spotted cat	False
DB15549	AE-halibut	False
DB15549	Atlantic halibut flesh	False
DB15549	Atlantic halibut preparation	False
DB15549	Halibut (hippoglossus hippoglossus)	False
DB15549	Hippoglossus americanus flesh	False
DB15549	Hippoglossus gigas flesh	False
DB15549	Hippoglossus hippoglossus flesh	False
DB15549	Hippoglossus hippoglossus muscle	False
DB15549	Hippoglossus linnei flesh	False
DB15549	Hippoglossus maximus flesh	False
DB15549	Hippoglossus vulgaris flesh	False
DB15549	Pleuronectes hippoglossus flesh	False
DB15557	24-Homo-calcitriol	False
DB15558	Immunoglobulin g1-kappa, anti-(homo sapiens mif (macrophage migration inhibitory factor, glycosylation-inhibiting factor, glif, gif)), homo sapiens monoclonal antibody	False
DB15559	Immunoglobulin g1, bispecific, anti-(human epidermal growth factor receptors, her2 and her3) (humanized clone mcla-128 .gamma.1-chain), disulfide with humanized clone mcla-128 light chain, dimer	False
DB15559	Mcla-128 (igg1 bispecific antibody with enhanced antibody-dependent cell-mediated cytotoxicity (adcc) activity targeting her2 and her3 receptors.)	False
DB15560	Oxalate decarboxylase (bacillus subtilis (strain 168))	False
DB15561	DNA (synthetic adeno-associated virus 5 vector BMN 270 human blood-coagulation factor VIII SQ variant-specifying)	False
DB15565	Cilazaprilate	False
DB15565	Cilazaprilatum	False
DB15569	Kras G12C inhibitor 9	False
DB15573	(±)-2-pinene	False
DB15573	(±)-α-pinene	False
DB15573	2-pinene	False
DB15573	Acintene A	False
DB15573	pin-2(3)-ene	False
DB15573	α-pinene	False
DB15574	2(10)-pinene	False
DB15574	nopinene	False
DB15574	pseudopinene	False
DB15574	β-pinene	False
DB15576	Ethyl 2-hydroxybenzoate	False
DB15576	Ethyl o-hydroxybenzoate	False
DB15576	Salicyclic acid, ethyl ester	False
DB15576	Salicylic ether	False
DB15576	Salicylic ethyl ester	False
DB15578	5-Hydroxymethyltolterodine	False
DB15579	Cryptotanshinon	False
DB15579	Tanshinone C	False
DB15580	Climbazol	False
DB15580	Climbazolum	False
DB15581	5,7-dihydroxyflavone	False
DB15581	Galangin flavanone	False
DB15582	Quinomycin A	False
DB15583	Fluazuronum	False
DB15584	Digitoflavone	False
DB15584	Flacitran	False
DB15584	Luteoline	False
DB15584	Luteolol	False
DB15584	Salifazide	False
DB15586	Clavacin	False
DB15586	Clavatin	False
DB15586	Claviformin	False
DB15586	Expansine	False
DB15586	Mycoin C3	False
DB15586	Patuline	False
DB15587	Potassium antimonyl D-tartrate	False
DB15587	Potassium antimonyl tartrate	False
DB15587	Tartar emetic	False
DB15587	Tartarized antimony	False
DB15587	Tartox	False
DB15587	Tartrated antimony	False
DB15588	Malol	False
DB15588	Prunol	False
DB15588	Urson	False
DB15589	Gingerone	False
DB15589	Vanillyl acetone	False
DB15589	Vanillylacetone	False
DB15589	Zingherone	False
DB15589	Zingiberone	False
DB15590	β-apopicropodophyllin	False
DB15591	ANP	False
DB15591	Atrial natriuretic factor	False
DB15591	Atrial natriuretic hormone	False
DB15591	Atrial natriuretic peptides	False
DB15591	Atrial natriuretic polypeptide	False
DB15591	Atriopeptin	False
DB15591	Atriopeptins	False
DB15591	Auriculin (peptide)	False
DB15591	Cardiodilatin	False
DB15591	Cardionatrine	False
DB15591	Natriuretic peptides, atrial	False
DB15592	Cucurbita pepo var. ovifera whole	False
DB15594	Acid Blue 90	False
DB15594	C.I. Acid Blue 90	False
DB15594	Coomassie Brilliant Blue G	False
DB15595	Ebola Zaire vaccine (live)	False
DB15595	Ebola Zaire Vaccine (rVSV∆G-ZEBOV-GP, live)	False
DB15595	Recombinant Vesicular Stomatitis Virus (rVSV) strain Indiana with a deletion of the VSV envelope glycoprotein (G) replaced with the Zaire Ebola Virus (ZEBOV) Kikwit 1995 strain surface glycoprotein (GP)	False
DB15596	Aminopromazina	False
DB15596	Aminopromazinum	False
DB15596	Proquamezine	False
DB15597	Dimevamida	False
DB15597	Dimevamide	False
DB15597	Dimevamidum	False
DB15598	Iron (III) maltol	False
DB15602	Anacardium curatellifolium fruit	False
DB15602	Anacardium occidentale	False
DB15602	Anacardium occidentale fruit	False
DB15602	Anacardium occidentale fruit extract	False
DB15602	Caju fruit	False
DB15602	Maranon fruit	False
DB15603	Arabian coffee roasted bean	False
DB15603	Coffea arabica roasted bean	False
DB15603	Coffea arabica roasted seed	False
DB15603	Coffea corymbulosa roasted seed	False
DB15603	Coffea laurifolia roasted seed	False
DB15603	Coffea moka roasted seed	False
DB15603	Coffea sundana roasted seed	False
DB15603	Coffea tosta	False
DB15603	Coffea vulgaris roasted seed	False
DB15604	Garden lettuce whole	False
DB15604	Lactuca capitata whole	False
DB15604	Lactuca crispa whole	False
DB15604	Lactuca dregeana whole	False
DB15604	Lactuca laciniata whole	False
DB15604	Lactuca palmata whole	False
DB15604	Lactuca sativa capitata whole	False
DB15604	Lactuca sativa crispa whole	False
DB15604	Lactuca sativa l.	False
DB15604	Lactuca sativa longifolia whole	False
DB15604	Lettuce whole	False
DB15605	Agaricus campester	False
DB15605	Agaricus campestris	False
DB15605	Agaricus campestris basidiocarp	False
DB15605	Agaricus campestris fruiting body	False
DB15605	Agaricus campestris var. campestris fruiting body	False
DB15605	Fungus campestris fruiting body	False
DB15605	Meadow mushroom	False
DB15605	Pluteus campestris fruiting body	False
DB15605	Pratella campestris fruiting body	False
DB15605	Psalliota campestris fruiting body	False
DB15605	Psalliota flocculosa fruiting body	False
DB15606	Bai jie seed	False
DB15606	Bai jie zi	False
DB15606	Bai jiezi (sinapis alba)	False
DB15606	Brassica alba seed	False
DB15606	Brassica alba seed extract	False
DB15606	Brassica hirta seed	False
DB15606	Huang jiezi (sinapis alba)	False
DB15606	Jiezi (sinapis alba)	False
DB15606	Mustard (yellow)	False
DB15606	Mustard (yellow) extract	False
DB15606	Mustard seed (sinapis alba)	False
DB15606	Semen brassicae junceae (sinapis alba)	False
DB15606	Semen sinapis albae (sinapis alba)	False
DB15606	Sinapis alba	False
DB15606	Sinapis alba extract	False
DB15606	Sinapis alba seed	False
DB15606	Sinapis albae semen	False
DB15606	Sinapis semen (sinapis alba)	False
DB15606	White mustard	False
DB15606	White mustard extract	False
DB15606	White-mustard seed	False
DB15606	Yellow mustard seed	False
DB15607	Hydrolyzed soy protein (enzymatic; 2000 mw)	False
DB15607	Protein hydrolyzates, soya	False
DB15608	Cacao minar whole	False
DB15608	Cacao minus whole	False
DB15608	Cacao sativa whole	False
DB15608	Cacao theobroma whole	False
DB15608	Cacao whole	False
DB15608	Theobroma cacao	False
DB15608	Theobroma cacao l.	False
DB15608	Theobroma caribaea whole	False
DB15608	Theobroma integerrima whole	False
DB15608	Theobroma integerrimum whole	False
DB15608	Theobroma kalagua whole	False
DB15608	Theobroma kalaguum whole	False
DB15608	Theobroma leiocarpum whole	False
DB15608	Theobroma pentagonum whole	False
DB15608	Theobroma saltzmanniana whole	False
DB15608	Theobroma salzmannianum whole	False
DB15608	Theobroma sapidum whole	False
DB15608	Theobroma sativum whole	False
DB15608	Theobroma sphaerocarpum whole	False
DB15611	Cantalope melon extract	False
DB15611	Cucumis melo (melon) fruit extract	False
DB15611	Cucumis melo extract	False
DB15611	Cucumis melo fruit	False
DB15611	Extramel microgranules	False
DB15611	Melon fruit extract	False
DB15611	Muskmelon extract	False
DB15611	Oriental melon	False
DB15611	Superoxide dismutase (vegetarian)	False
DB15612	American hazel nut	False
DB15612	American hazelnut nut	False
DB15612	Corylus americana (hazelnut) seed extract	False
DB15612	Corylus americana nut	False
DB15612	Corylus americana nut extract	False
DB15612	Corylus americana seed	False
DB15612	Corylus calyculata nut	False
DB15612	Corylus humilis nut	False
DB15612	Corylus serotina nut	False
DB15612	Corylus virginiana nut	False
DB15612	Hazel seed extract	False
DB15613	Dwarf banana fruit	False
DB15613	Musa cavendishii fruit	False
DB15613	Musa cavendishii fruit extract	False
DB15613	Musa chinensis fruit	False
DB15613	Musa corniculata fruit	False
DB15613	Musa nana fruit	False
DB15613	Musa nana fruit extract	False
DB15613	Musa rumphiana fruit	False
DB15613	Musa simiarum fruit	False
DB15613	Musa sinensis fruit	False
DB15613	Musa zebrina fruit	False
DB15614	Precalciferol	False
DB15614	Precholecalciferol	False
DB15614	Previtamin D	False
DB15614	Previtamin D3	False
DB15615	Fennel, sweet	False
DB15615	Florence fennel	False
DB15615	Foeniculum vulgare top	False
DB15615	Sweet fennel	False
DB15622	Riamilovir	False
DB15624	2-amino-5-[(5-nitro-2-thiazolyl)thio]-1,3,4-thiadiazole	False
DB15626	Immunoglobulin G1, anti-(human interleukin 36 receptor) (humanized monoclonal BI 655130 gamma1-chain), disulfide with humanized monoclonal BI 655130 kappa-chain, dimer	False
DB15627	dostarlimab-gxly	False
DB15627	Immunoglobulin G4, anti-programmed cell death protein 1 (PDCD1) (humanized clone ABT1 gamma4-chain), disulfide with humanized clone ABT1 kappa-chain, dimer	False
DB15628	Immunoglobulin G1, anti-(human interleukin 2 receptor alpha-chain) (mouse monoclonal B-B10 gammal-chain), disulfide with mouse monoclonal B-B10 kappa-chain, dimer	False
DB15629	Immunoglobulin G4, anti-(human blood-coagulation factor viia) (human monoclonal CSL312 gamma4-chain), disulfide with human monoclonal CSL312 lambda-chain, dimer	False
DB15630	6-(1-methyl-1h-pyrazol-4-yl)-1-((6-(1-methyl-1h-pyrazol-4-yl)imidazo(1,2-a)pyridin-3-yl)sulfonyl)-1h-pyrazolo(4,3-b)pyridine	False
DB15631	Human il-12 (recombinant)	False
